imp,feature
-8.416875673640672e-08,C93
-6.471321053859286e-07,G25
-2.3743745309910191e-07,M31
-4.2111710542422655e-08,Z74
-5.538086200165704e-08,R71
-3.796728431914794e-08,V47
-2.440375394591817e-07,N10
-4.365860850560162e-07,T85
-9.405013165924673e-08,H55
1.0027166698485747e-09,Z48
1.2755830102906932e-08,J39
5.810540871048868e-08,M84
-3.8188711303901044e-08,S80
-3.580234595239867e-08,I37
-1.9732698445557392e-07,I38
-4.1371113747523245e-07,E80
-2.1841355801482225e-07,L76
-1.4738840677696587e-07,R76
-3.2810719163911584e-08,D74
2.6660239852551686e-08,E74
2.597511235322457e-07,F02
-2.640223226399716e-08,Z57
-9.671528818133893e-08,R30
5.76623843593661e-08,C84
8.366254159303143e-08,C86
8.239190011515707e-07,E16
-2.142277716677457e-08,B59
1.568304308848278e-07,I40
-1.8467627233323537e-07,R73
-1.797377412550297e-07,W10
-7.419401815472655e-07,R60
-5.756344294358968e-07,R82
1.752356355682373e-07,M16
-5.628355171523311e-07,G83
1.1045820910324542e-06,D65
1.9954793485845848e-07,J70
-1.4543768311948476e-06,T40
-2.993163716874362e-07,E09
0.0,D41
-1.1846795731327081e-07,R15
-5.792658891252151e-07,R32
6.34606070644274e-08,I23
-2.1357719876021017e-08,Z77
-8.261202775060515e-08,J82
-8.766760073952381e-08,Y90
-7.88670139102805e-08,E56
1.1617338392662594e-07,W22
-7.628886934714321e-08,E13
-1.3067528130634398e-07,B44
-3.880770623709359e-07,D57
-3.43068469415376e-07,R59
3.441593882826733e-08,T39
3.3112712824509416e-07,H57
1.0002517849833571e-07,Y93
-2.6693775535427724e-07,M85
1.1383046040217328e-07,I36
7.104928142057461e-07,E27
9.611764486118476e-08,L85
-1.416597055152061e-07,Y82
5.364624175038255e-07,R42
-3.7036339336946917e-07,R26
-8.884135682204843e-08,N36
-1.6712752797585066e-08,H83
-1.9524727386847696e-08,F21
-5.556431811288146e-07,F25
-8.192301387414154e-08,L95
-1.5257007211331975e-08,M27
-5.6791667835586726e-08,K71
-3.087709967254784e-08,Z56
-3.2690965990171526e-07,Q61
-6.191062715083968e-08,E20
-4.621156130900883e-07,J38
-6.463970741287033e-08,H60
8.083939621848997e-08,Z53
-6.23086786561335e-07,K44
-2.4192427084188854e-08,E73
-1.218114290973819e-07,L12
-5.7530199081797965e-08,N50
1.6298178730976335e-07,K46
-1.2120106527323282e-07,Q44
-5.9319750128541734e-08,Y04
-1.5784714057197613e-07,D13
-2.2751474014297397e-07,R49
3.7319896071639206e-07,C94
-2.7519559220653968e-08,Y79
-5.312849836534298e-07,T84
-2.7955610768973264e-07,I43
-1.754797182359537e-07,W01
-9.89148775702501e-08,Q96
7.811616711362399e-07,I86
-6.341096179890257e-08,E51
-6.114263581734725e-08,M76
-6.409719297419232e-08,Y71
-6.179356540901195e-08,K30
4.972088815530382e-07,K42
-4.58015415338304e-08,E63
-1.7515689081643426e-07,G24
0.0,W50
-4.089337840626394e-08,M30
-1.4710321210836714e-07,L92
1.2526451698395277e-07,X16
9.364833670015694e-08,H43
-3.4083944473424736e-07,Q27
-1.7422912351630588e-07,B34
-1.127586332635407e-08,H49
-2.0845566101531315e-07,J11
2.1918587487677065e-08,I68
2.8185111237546923e-07,K58
-3.062781224367949e-08,C20
-5.99403649499363e-08,F50
-4.451027154798356e-08,F28
-1.8840065668290138e-07,F39
1.7476307825628894e-07,F14
-1.1373304911979258e-07,R48
4.79362200183142e-08,E23
1.192173561749032e-07,B48
7.134986444023061e-08,M80
-3.6914744237086297e-08,Y70
-3.6914744237086297e-08,S10
-3.6914744237086297e-08,Z14
-4.239030929147149e-08,S19
2.269416166427747e-08,H75
-1.8850667219394696e-08,Z41
-3.6665661399545797e-07,R22
-6.187652686623895e-08,S39
-1.4654543569665022e-07,I09
3.2538373774028125e-07,J10
-3.893453105396373e-08,Q79
-7.221945696927406e-09,F09
1.3069017512326766e-07,T68
-9.497931310637404e-08,L11
1.665004453956813e-07,R97
-1.9521994752240794e-08,Q22
0.0,Q40
0.0,N60
-2.3574835894487955e-07,G96
3.676366116354826e-07,W05
-7.984994546584917e-08,J92
-9.313611243800938e-08,E61
9.728240716208096e-08,G72
-6.862517366494396e-08,K03
-8.982428187874869e-08,E26
-8.291483743993976e-08,A08
-3.610736504740786e-08,R12
-3.8259648041347896e-07,R05
-7.727439444809932e-08,X31
-6.147399804537514e-08,Q24
-5.993543983486833e-08,K13
0.0,H72
1.8706230556264323e-07,N93
-3.58670872472956e-08,C51
-2.4245668489577454e-08,Q85
-1.5212549122227497e-07,M87
-1.3766682238555685e-08,N08
-1.1716898664225983e-08,B58
-7.257449573436217e-08,Z11
-2.4102086374635503e-08,F40
-1.241170754885356e-07,M70
-9.965198042214935e-08,Q78
0.0,S16
3.2576364647860313e-08,C24
-5.5220548273123646e-08,G21
-9.415499116609926e-09,N85
-6.4600859975623e-08,V49
-1.3409102529116452e-08,S83
-2.0962696531152146e-08,G58
-8.435700925996042e-08,D55
0.0,S25
1.2944139069014595e-08,G54
-3.4391290150222583e-08,Y65
-1.011703956590897e-07,N15
-5.0816419679031024e-08,H18
-5.8040835878988715e-08,M71
-8.342830713526089e-08,T47
5.1653031631414966e-08,H34
-1.783761120961415e-07,C88
-2.526645746061353e-07,G51
6.610963601754846e-07,G46
1.4587408745962392e-07,D78
-8.620538050662643e-08,I30
-4.482923287330071e-08,K06
-1.0546331147434324e-07,V43
-2.874562916934321e-07,R44
0.0,H00
-2.421181680530604e-07,Y73
-1.2256028975300996e-07,B17
-5.278695797907028e-08,L88
-5.384584098722375e-08,N63
-8.375044389480476e-08,R39
-7.442302691944647e-08,L72
-8.603146437595965e-08,G08
-7.866044558061642e-08,F55
2.0956210823983278e-07,K82
-5.7563014158178845e-08,D37
-2.8553994200222757e-08,D83
5.879429420956639e-07,W06
-1.859623379024078e-08,L71
0.0,W90
-1.6090417560510826e-08,Z71
3.20887732195434e-07,N76
-1.54872932339184e-08,E65
-3.2118945851177893e-08,T56
-1.34270987899834e-07,W17
-2.416498455488684e-08,M61
-1.7910400716948024e-08,F42
2.2503248701791596e-07,Q64
-1.508833845697533e-07,Z59
-2.1130877440191058e-08,C02
-9.888596119951199e-08,A69
2.894220161612284e-07,N95
1.5730318225473056e-07,C7B
-2.9473899514212216e-08,B86
-2.1397576815937046e-08,F34
-2.3824367127655574e-08,Q32
-9.275468339689436e-08,R35
-4.379926571619566e-08,L43
-6.227705235150016e-08,M01
4.596541980372113e-08,B99
-1.1691547835245338e-08,S73
-1.834277716538595e-08,M63
2.6629710263099532e-08,D15
-1.568650128702383e-06,I16
-1.2076459652054193e-07,F06
-5.435945079783732e-08,M77
6.956839097324535e-08,B69
-5.455928979259878e-08,M18
-1.7709107565938232e-08,V58
-3.0351117380715706e-08,M97
0.0,C26
0.0,N29
-5.001403708113387e-08,Z60
-7.118870903389003e-08,D76
0.0,B10
-9.33142137534262e-08,R52
0.0,L20
-1.627914280226199e-08,C08
-3.605397496792702e-08,H46
-1.9808442847274418e-08,B83
-6.74799944964319e-08,L82
1.1670249657869178e-08,S26
-3.279740309819123e-08,L01
-1.449906126676001e-08,S53
-2.58828619380496e-08,E34
-1.9628630874866762e-08,R84
-2.0928621573510054e-08,B07
-5.023568476555176e-08,G65
-1.5073160542150104e-07,R54
-2.5941128911205185e-07,Q25
0.0,Q54
-3.472425073225606e-08,W34
1.2468895718604678e-07,S76
-5.73003799473066e-08,Z75
-1.2633266989266392e-08,S29
-2.524303841756384e-08,F44
-1.9907842634400653e-08,G99
-1.408592964775281e-08,Y75
-7.545720312699727e-08,M05
-2.9316301081077933e-08,A86
-2.5352196576405656e-08,H51
-3.7317907188686704e-08,L28
-3.274705180931984e-08,B54
-1.516316557426341e-08,T69
-1.4034634606894686e-07,A43
-2.598824571784621e-08,V48
-1.9694463210165904e-08,B57
0.0,J21
-2.762121030633275e-08,Z29
1.9141328741854283e-07,S92
-1.90571126022707e-08,B85
-6.277990524452054e-08,V89
-3.1784770900970585e-08,S89
-8.690558579182552e-08,N62
-1.760634428757744e-09,R14
-3.1601451340208987e-07,M34
-1.6315596306228264e-08,L05
-1.14186764852766e-08,S86
-9.294954661089888e-09,B33
-1.3144540410759641e-08,J42
1.857456328297806e-07,W08
-8.346192136552538e-09,H25
1.4920891187599368e-07,T76
-1.1354053147029906e-07,D52
8.710924452311756e-08,F15
-2.5774911426029904e-08,Z15
-1.35524392705019e-07,H11
-3.48487535979496e-08,L80
-6.284573126755141e-09,S79
-1.5322082643632285e-08,S34
0.0,C06
-1.8227697347867484e-08,T49
1.4454784505002084e-07,W88
-1.1777801086116836e-08,D39
-4.3327600353197215e-08,N73
-3.587557174779531e-08,D36
-2.583491317579058e-08,R43
-3.882287437494122e-08,M94
-4.845840532601841e-08,D27
4.011650177497544e-07,C45
-3.630494327627019e-08,L13
-5.530072548906928e-08,R03
-1.6765627562213956e-08,R70
-8.236298930180596e-09,Z97
-1.346783332393635e-08,Y76
0.0,I75
-2.4106897561056614e-08,L52
2.9698048369897886e-08,H92
-7.001553468829165e-09,N88
-6.06965177987001e-08,F33
-4.705581016140642e-08,M43
-8.376837565072873e-08,F13
-4.0689391787900965e-08,A53
-1.3678000373720545e-08,S88
-7.078327641430421e-08,R61
1.5263692145081677e-07,D29
2.13879231638093e-07,C62
-5.387255603763257e-08,L51
0.0,A87
-1.836258006258415e-08,L59
-2.599750444891743e-08,A07
-2.3717610328827186e-08,H59
-4.721165234233172e-08,J35
-1.9181986790301392e-08,D3A
-4.8706151452909666e-08,Y36
-2.0994348812194665e-08,Q26
-4.431881500787515e-08,L21
-3.546017487326975e-08,H21
-5.889967229434998e-08,C95
-2.6204692136710476e-08,Z46
-1.45931227249151e-07,Z84
-4.220314599646712e-08,X08
-1.53064750283736e-08,J67
-2.856166267597125e-08,R90
-9.87130328446958e-09,W00
-3.778869961996625e-08,B16
1.927464554454341e-07,R17
-2.6573817501311687e-08,Z17
-2.9839713303756847e-08,Y78
1.8888413123042378e-08,H01
-4.624526848828253e-08,A60
-1.777099061906293e-08,W54
-3.388604635888442e-08,M53
-1.4215596583698216e-08,C05
-1.7248699048418347e-08,S59
-6.820940104542561e-08,R01
-1.3517502703180264e-08,N34
-1.5452523147376476e-08,Q39
-1.382714149043484e-08,B30
-4.5221292360297725e-08,X50
0.0,N16
-6.679250108615643e-08,L93
-3.193262462641006e-08,Y24
-1.6095795658998642e-08,F80
0.0,F99
-1.3162059921554641e-08,D21
-2.234225634793283e-08,J16
0.0,B51
3.2322599273207425e-07,S49
9.65065030468938e-08,R77
-3.3427555706878694e-08,E60
-5.198791373221103e-08,N80
-1.3424877442664398e-08,B60
0.0,V68
-1.2802930989137876e-08,C72
-1.9807877948846167e-08,H31
-8.075784546618134e-09,E08
-2.2047760643524493e-08,Q86
0.0,M02
-1.6577775605344307e-08,L10
-2.133050580200609e-08,R85
-3.6966075667100765e-08,E50
-2.817452376670225e-08,S04
-5.902314882472105e-08,R92
-2.0296602375299757e-08,A63
-2.0311172264043983e-08,V78
-2.0224683700820088e-08,M26
-3.859567925436304e-08,J99
-2.920125456530945e-08,Q10
0.0,H42
-1.5703834274679956e-08,N71
-1.066918119146673e-08,W26
-1.6006483937136798e-08,B94
-1.7958842096836848e-08,G14
-1.2366985123856626e-08,M08
-3.639239803418938e-08,Z62
0.0,Y99
1.0458684327831718e-07,B46
3.518409620655576e-07,Z67
-1.1425054171607713e-08,F88
-1.528111105937405e-08,M83
-2.6407146705600805e-08,C10
-1.2869734081477891e-08,S74
-1.5124401265916513e-08,M07
-2.868676734031079e-08,T31
-1.4750105180118367e-08,E75
-3.132169121812247e-08,A28
1.1562712288161788e-07,Q71
1.3491266448318845e-07,N01
-5.3978782633105915e-08,Q76
-4.102369811145375e-08,Y74
-4.102369811145375e-08,L87
-3.0115870945139395e-08,D38
-1.4137724262000891e-08,B88
-1.62921730858168e-08,F63
1.7352790227486275e-07,D09
0.0,T61
0.0006366034616788341,Age
5.99229269703488e-06,gender_0
-8.533284014459238e-06,gender_1
-2.2134052195396898e-07,ethnicity_0
3.347665302159926e-07,ethnicity_1
-7.473160851184249e-06,ethnicity_2
-1.8240159128608385e-06,ethnicity_3
-9.069984007331558e-07,ethnicity_4
2.1017166558617596e-07,ethnicity_5
7.672554346062755e-06,ethnicity_6
-3.329681725570039e-07,ethnicity_7
-2.336911269444984e-06,insurance_0
1.3791852825806625e-05,insurance_1
-1.3995932873785716e-05,insurance_2
